1517074280116629029, 2.722000
1517074280116823091, 2.862000
1517074280117022361, 3.002000
1517074280117223246, 3.134000
1517074280117422985, 3.243000
1517074280117623088, 3.335000
1517074280117823192, 3.409000
1517074280118022930, 3.455000
1517074280118222774, 3.480000
1517074280118422773, 3.488000
1517074280118622876, 3.470000
1517074280118822823, 3.425000
1517074280119023083, 3.359000
1517074280119222770, 3.274000
1517074280119422717, 3.176000
1517074280119622873, 3.045000
1517074280119822872, 2.897000
1517074280120022767, 2.740000
1517074280120222923, 2.575000
1517074280120422974, 2.391000
1517074280120622765, 2.212000
1517074280120822712, 2.022000
1517074280121022764, 1.837000
1517074280121222867, 1.648000
1517074280121422814, 1.466000
1517074280121622918, 1.300000
1517074280121822813, 1.144000
1517074280122022864, 0.996000
1517074280122222811, 0.865000
1517074280122422811, 0.749000
1517074280122622862, 0.649000
1517074280122823070, 0.568000
1517074280123023017, 0.526000
1517074280123222808, 0.501000
1517074280123422859, 0.494000
1517074280123622859, 0.517000
1517074280123822858, 0.559000
1517074280124022805, 0.627000
1517074280124222909, 0.707000
1517074280124422856, 0.819000
1517074280124622855, 0.949000
1517074280124822750, 1.085000
1517074280125022697, 1.262000
1517074280125222749, 1.412000
1517074280125422748, 1.593000
1517074280125622695, 1.771000
1517074280125822643, 1.958000
1517074280126022746, 2.146000
1517074280126222745, 2.335000
1517074280126422692, 2.512000
1517074280126622744, 2.688000
1517074280126822743, 2.845000
1517074280127022638, 2.995000
1517074280127222742, 3.136000
1517074280127422949, 3.246000
1517074280127622844, 3.333000
1517074280127822635, 3.410000
1517074280128022687, 3.455000
1517074280128222790, 3.479000
1517074280128422894, 3.488000
1517074280128622893, 3.471000
1517074280128822788, 3.424000
1517074280129022840, 3.358000
1517074280129222683, 3.274000
1517074280129422734, 3.174000
1517074280129622733, 3.045000
1517074280129822576, 2.902000
1517074280130022784, 2.735000
1517074280130222731, 2.571000
1517074280130422783, 2.391000
1517074280130622573, 2.210000
1517074280130822781, 2.026000
1517074280131022780, 1.835000
1517074280131222676, 1.648000
