1517065979378904767, 0.640000
1517065979379904659, 1.258000
1517065979380903458, 2.154000
1517065979381902621, 3.004000
1517065979382902825, 3.457000
1517065979383902718, 3.353000
1517065979384902558, 2.732000
1517065979385902762, 1.829000
1517065979386902811, 0.989000
1517065979387902599, 0.527000
1517065979388902803, 0.629000
1517065979389902695, 1.234000
1517065979390902848, 2.153000
1517065979391902740, 3.003000
1517065979392902736, 3.458000
1517065979393902733, 3.354000
1517065979394902677, 2.732000
1517065979395902725, 1.829000
1517065979396902826, 0.990000
1517065979397903187, 0.526000
1517065979398902818, 0.626000
1517065979399902763, 1.258000
1517065979400902707, 2.155000
1517065979401902443, 3.010000
1517065979402902804, 3.454000
1517065979403902696, 3.371000
1517065979404902015, 2.731000
1517065979405902688, 1.830000
1517065979406902737, 0.989000
1517065979407902525, 0.526000
1517065979408903042, 0.633000
1517065979409902934, 1.259000
1517065979410902774, 2.156000
1517065979411902979, 3.013000
1517065979412902663, 3.457000
1517065979413902763, 3.351000
1517065979414902603, 2.733000
1517065979415902860, 1.829000
1517065979416902596, 0.992000
1517065979417903998, 0.522000
1517065979418904932, 0.635000
1517065979419902897, 1.259000
1517065979420902685, 2.155000
1517065979421902786, 3.002000
1517065979422902626, 3.457000
1517065979423902830, 3.360000
1517065979424902722, 2.731000
1517065979425904021, 1.829000
1517065979426907194, 0.973000
1517065979427903180, 0.526000
1517065979428903593, 0.625000
1517065979429902339, 1.289000
1517065979430903534, 2.160000
1517065979431909624, 3.045000
1517065979432903735, 3.461000
1517065979433914512, 3.345000
1517065979434903571, 2.733000
1517065979435903463, 1.829000
1517065979436903616, 0.989000
1517065979437904289, 0.526000
1517065979438903921, 0.632000
1517065979439903292, 1.259000
1517065979440903393, 2.154000
1517065979441903389, 3.004000
1517065979442903541, 3.480000
1517065979443903382, 3.356000
1517065979444902076, 2.658000
1517065979445903687, 1.828000
1517065979446903370, 0.989000
1517065979447902377, 0.517000
1517065979448903780, 0.627000
1517065979449904036, 1.259000
1517065979450903356, 2.157000
1517065979451903612, 2.985000
1517065979452903036, 3.470000
1517065979453903240, 3.358000
1517065979454903289, 2.732000
1517065979455910837, 1.813000
1517065979456903750, 0.990000
1517065979457904215, 0.526000
1517065979458903482, 0.626000
1517065979459903218, 1.264000
1517065979460903371, 2.155000
1517065979461903315, 3.003000
1517065979462903207, 3.449000
1517065979463903933, 3.362000
1517065979464903460, 2.731000
1517065979465907311, 1.821000
1517065979466903505, 0.989000
1517065979467903137, 0.526000
1517065979468903498, 0.629000
1517065979469903338, 1.258000
1517065979470903594, 2.155000
1517065979471902914, 3.004000
1517065979472903379, 3.456000
1517065979473903427, 3.360000
1517065979474903215, 2.732000
1517065979475903420, 1.830000
1517065979476903364, 0.990000
1517065979477902527, 0.520000
1517065979478903721, 0.620000
1517065979479903822, 1.256000
1517065979480903193, 2.151000
1517065979481903502, 3.003000
1517065979482903654, 3.451000
1517065979483903442, 3.368000
1517065979484903074, 2.731000
1517065979485903591, 1.829000
1517065979486903171, 0.989000
1517065979487902907, 0.526000
1517065979488903736, 0.633000
1517065979489912795, 1.274000
1517065979490903625, 2.164000
1517065979491903257, 3.005000
1517065979492903201, 3.441000
1517065979493903562, 3.373000
1517065979494903402, 2.733000
1517065979495903554, 1.822000
1517065979496903290, 0.989000
1517065979497903599, 0.526000
1517065979498903387, 0.635000
1517065979499904217, 1.266000
1517065979500903692, 2.164000
1517065979501903168, 3.009000
1517065979502903372, 3.452000
1517065979503903264, 3.354000
1517065979504903365, 2.733000
1517065979505903257, 1.829000
1517065979506903878, 0.984000
1517065979507903354, 0.526000
1517065979508903715, 0.633000
1517065979509903503, 1.266000
1517065979510903343, 2.162000
1517065979511903235, 3.008000
1517065979512903075, 3.462000
1517065979513903227, 3.366000
1517065979514903172, 2.731000
1517065979515903533, 1.821000
1517065979516903008, 0.989000
1517065979517903317, 0.525000
1517065979518903365, 0.631000
1517065979519903205, 1.258000
1517065979520903254, 2.165000
1517065979521903250, 3.006000
1517065979522903298, 3.464000
1517065979523903347, 3.361000
1517065979524903239, 2.731000
1517065979525903183, 1.829000
1517065979526903232, 0.989000
1517065979527910519, 0.518000
1517065979528903537, 0.633000
1517065979529903168, 1.258000
1517065979530903217, 2.164000
1517065979531903265, 3.005000
1517065979532903053, 3.450000
1517065979533903258, 3.373000
1517065979534903150, 2.731000
1517065979535903250, 1.824000
1517065979536902986, 0.990000
1517065979537911837, 0.519000
1517065979538903343, 0.630000
1517065979539903131, 1.260000
1517065979540903128, 2.163000
1517065979541903020, 3.009000
1517065979542903016, 3.459000
1517065979543903065, 3.353000
1517065979544903061, 2.731000
1517065979545903109, 1.824000
1517065979546903054, 0.987000
1517065979547910446, 0.525000
1517065979548903098, 0.632000
1517065979549903303, 1.259000
1517065979550903143, 2.162000
1517065979551903087, 3.012000
1517065979552903188, 3.456000
1517065979553903184, 3.361000
1517065979554903232, 2.732000
1517065979555903125, 1.823000
1517065979556903017, 0.983000
1517065979557902909, 0.527000
1517065979558902957, 0.634000
1517065979559903162, 1.259000
1517065979560903158, 2.163000
1517065979561903050, 3.007000
1517065979562903099, 3.457000
1517065979563902887, 3.371000
1517065979564903091, 2.731000
1517065979565902827, 1.825000
