1726049967, 0.958000
1726050865, 1.569000
1726051899, 2.345000
1726052895, 3.036000
1726053894, 3.434000
1726054901, 3.438000
1726055895, 3.060000
1726056895, 2.385000
1726057895, 1.601000
1726058893, 0.933000
1726059934, 0.543000
1726061037, 0.559000
1726061860, 0.956000
1726062897, 1.639000
1726063894, 2.418000
1726064892, 3.085000
1726065893, 3.449000
1726066911, 3.426000
1726067895, 3.002000
1726068895, 2.311000
1726069935, 1.526000
1726070894, 0.883000
1726071894, 0.526000
1726072894, 0.576000
1726073893, 1.015000
1726074892, 1.714000
1726075893, 2.493000
1726077067, 3.151000
1726077980, 3.465000
1726078900, 3.401000
1726079943, 2.953000
1726080897, 2.234000
1726081897, 1.463000
1726082897, 0.826000
1726083897, 0.510000
1726084896, 0.600000
1726085895, 1.071000
1726086896, 1.786000
1726087899, 2.565000
1726088951, 3.187000
1726089954, 3.480000
1726090900, 3.367000
1726091898, 2.888000
1726092899, 2.154000
1726093897, 1.389000
1726094899, 0.782000
1726095896, 0.501000
1726096898, 0.633000
1726097899, 1.134000
1726098896, 1.862000
1726099938, 2.633000
1726100901, 3.230000
1726101967, 3.488000
1726102862, 3.335000
1726103897, 2.829000
1726104899, 2.081000
1726105913, 1.322000
1726106899, 0.742000
1726107900, 0.501000
1726108897, 0.667000
1726109944, 1.194000
1726110899, 1.941000
1726112014, 2.697000
1726112899, 3.273000
1726113960, 3.488000
1726114863, 3.305000
1726115896, 2.765000
1726116895, 2.007000
1726117898, 1.258000
1726118865, 0.701000
1726119903, 0.493000
1726120867, 0.700000
1726121899, 1.266000
1726122865, 2.015000
1726123864, 2.764000
1726124865, 3.305000
1726125904, 3.490000
1726126865, 3.265000
1726127864, 2.697000
1726128879, 1.934000
1726129906, 1.193000
1726130865, 0.660000
1726131865, 0.502000
1726132878, 0.742000
1726133866, 1.325000
1726134864, 2.089000
1726135864, 2.830000
1726136864, 3.345000
1726137867, 3.481000
1726138864, 3.229000
1726139903, 2.633000
1726140866, 1.861000
1726141865, 1.126000
1726142866, 0.625000
